codigo_municipio,municipio,grupo,variable,mes,Cantidad-H,Cantidad-M,TOTAL-H,TOTAL-M,TOTAL
50201,UNCIA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,3,0,3,0,3
51201,UYUNI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,1,4,1,4,5
70801,VALLEGRANDE,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,2,0,2,2
10801,VILLA SERRANO,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,6,0,6,6
31003,VILLA TUNARI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,1,0,1,0,1
11001,VILLA VACA GUZMAN (MUYUPAMPA),mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,1,0,1,1
51501,VILLAZON,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,4,0,4,0,4
70201,WARNES,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,1,0,1,1
10602,YAMPARAEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,2,0,2,2
70403,YAPACANI,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,3,0,3,3
10102,YOTALA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,2,0,2,2
60402,YUNCHARA,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,1,0,1,1
10301,ZUDAÑEZ,mortalidad institucional,otras muertes en personas mayores de 5 anos,2004-12-01,0,1,0,1,1
